accepteur,age,credit1M,isFraude,nbTransactions1h,nbTransactions24h,securizedTransaction
AIRFRANCE,41,5000,0,0,1,False
GOOGLE,25,1900,0,0,7,False
ZARA,47,2100,0,0,1,True
GOOGLE,22,900,0,0,0,False
AMAZON,46,6000,0,0,0,True
GOOGLE,23,1700,0,0,6,False
AMAZON,47,6300,0,0,1,True
UBER,34,3300,0,1,4,False
ZARA,65,900,1,0,0,False
GOOGLE,47,1081,0,0,0,True
GOOGLE,22,1900,0,1,8,False
LEBONCOIN,44,2300,0,0,3,False
GOOGLE,27,2600,0,0,1,True
AIRFRANCE,63,5400,0,0,1,False
UBER,22,1500,0,1,2,False
GOOGLE,45,1050,0,0,1,False
AIRFRANCE,40,7700,0,0,0,False
PAYPAL,28,1800,0,0,2,False
LEBONCOIN,25,1600,0,0,3,False
AMAZON,41,2000,0,3,5,False
UBER,89,1000,0,4,9,True
HM,30,2201,0,0,0,True
EASYJET,28,1600,0,0,0,False
EASYJET,24,2200,0,1,5,True
AMAZON,43,1036,0,0,1,True
GOOGLE,30,1000,0,3,3,False
AIRFRANCE,86,1600,0,0,1,False
EASYJET,78,1300,0,0,0,False
GOOGLE,44,714,0,0,1,False
AMAZON,55,2900,0,0,0,False
LEBONCOIN,47,1834,0,0,0,False
EASYJET,77,1100,0,0,1,False
GOOGLE,22,1700,0,2,3,False
AIRFRANCE,70,700,0,0,1,False
GOOGLE,25,1700,0,0,0,True
AIRFRANCE,70,900,0,0,0,False
LEBONCOIN,21,1500,0,0,0,False
GOOGLE,23,2700,0,1,3,True
AIRFRANCE,67,1600,0,0,0,False
GOOGLE,43,1642,0,1,1,False
LEBONCOIN,32,1400,0,0,3,False
AIRFRANCE,54,6700,0,0,0,False
GOOGLE,20,3200,0,1,8,False
GOOGLE,23,1300,1,4,22,False
LEBONCOIN,22,1700,0,0,1,False
AMAZON,51,782,0,0,0,False
GOOGLE,50,1109,0,0,1,False
EASYJET,52,1818,0,0,0,False
AMAZON,51,6100,0,0,1,False
GOOGLE,29,1700,0,0,6,True
GOOGLE,27,1500,0,1,9,False
EASYJET,68,1500,0,0,0,True
LEBONCOIN,49,996,0,0,1,False
GOOGLE,23,1700,0,1,1,True
GOOGLE,18,1100,0,0,0,False
LEBONCOIN,23,1900,0,1,4,False
PAYPAL,27,1900,0,1,4,False
HM,34,2300,0,0,1,False
GOOGLE,22,1900,0,0,4,False
AIRFRANCE,50,3600,0,0,0,False
LEBONCOIN,18,300,0,1,2,False
AIRFRANCE,55,5300,0,0,1,False
AIRFRANCE,51,5100,0,0,0,False
ZARA,30,900,0,3,8,False
AIRFRANCE,87,700,0,0,0,True
AMAZON,59,6200,0,0,1,False
LEBONCOIN,40,2100,0,1,3,False
LEBONCOIN,51,509,0,0,1,False
GOOGLE,50,585,0,0,1,False
GOOGLE,26,3900,0,0,9,False
AMAZON,38,1101,0,0,0,False
GOOGLE,29,1400,0,0,0,False
LEBONCOIN,46,2300,0,0,3,False
AMAZON,27,2758,0,0,1,False
GOOGLE,18,1400,0,0,7,False
AIRFRANCE,64,3900,0,0,1,False
AIRFRANCE,45,7200,0,0,0,False
EASYJET,78,1600,0,0,0,False
GOOGLE,25,3000,1,3,30,False
AMAZON,50,3500,0,0,0,False
UBER,49,1528,0,0,1,False
ZARA,38,1600,0,2,4,False
GOOGLE,19,3100,0,0,7,False
HM,25,2400,0,1,1,False
GOOGLE,21,3600,0,1,1,False
GOOGLE,24,2100,0,0,0,True
AMAZON,58,6300,0,0,0,False
AIRFRANCE,29,1200,0,2,3,False
AMAZON,58,2100,0,2,2,False
GOOGLE,29,1700,0,2,9,False
GOOGLE,48,1919,0,0,0,True
EASYJET,22,1900,0,0,0,False
HM,35,2000,0,1,2,False
EASYJET,64,1200,0,0,0,False
HM,24,700,0,1,2,False
LEBONCOIN,31,3400,0,4,7,True
EASYJET,72,1700,0,0,0,False
LEBONCOIN,41,1072,0,0,0,False
ZARA,38,1800,0,1,2,False
LEBONCOIN,42,1045,0,0,1,False
PAYPAL,26,1600,0,0,5,True
GOOGLE,28,1600,0,1,7,False
AMAZON,52,3300,0,0,0,False
AIRFRANCE,75,1100,0,0,1,True
LEBONCOIN,34,1300,0,0,0,True
AIRFRANCE,62,6600,0,0,1,False
GOOGLE,18,400,0,1,1,False
GOOGLE,46,1014,0,0,1,True
LEBONCOIN,43,654,0,0,1,False
AIRFRANCE,63,800,0,0,1,False
LEBONCOIN,40,551,0,0,0,False
AMAZON,49,4800,0,0,1,False
ZARA,40,2100,0,1,1,False
AMAZON,47,4400,0,0,0,False
ZARA,33,2557,0,0,0,False
HM,23,1100,0,0,0,True
AMAZON,54,1683,0,0,1,False
AMAZON,58,2800,0,0,1,False
UBER,58,3300,0,1,1,False
AMAZON,49,3300,0,0,1,False
GOOGLE,22,1500,0,1,8,True
AMAZON,51,536,0,0,1,False
GOOGLE,26,1900,0,1,3,False
GOOGLE,22,2100,0,0,0,False
AMAZON,54,1902,0,0,0,False
AMAZON,68,3300,0,0,1,False
AIRFRANCE,44,3800,0,0,1,False
LEBONCOIN,22,700,0,0,0,False
AMAZON,50,6700,0,0,1,False
GOOGLE,39,933,0,0,1,True
AMAZON,38,2657,0,1,1,False
ZARA,52,1889,0,0,1,False
EASYJET,68,1200,0,0,1,True
GOOGLE,25,1600,0,1,3,False
GOOGLE,18,800,0,0,0,False
AMAZON,49,728,0,0,1,False
GOOGLE,28,2200,0,1,6,False
AMAZON,31,2741,0,0,0,False
GOOGLE,79,2600,1,4,8,False
EASYJET,82,1500,0,0,1,False
PAYPAL,25,2200,0,1,1,False
GOOGLE,23,700,0,0,0,False
GOOGLE,26,2100,0,0,9,False
LEBONCOIN,20,2000,0,0,0,False
LEBONCOIN,20,500,0,1,1,False
GOOGLE,43,640,0,0,0,True
GOOGLE,71,1400,0,3,7,True
LEBONCOIN,34,1800,0,1,1,False
HM,20,900,0,0,1,False
AIRFRANCE,85,1200,0,0,0,False
GOOGLE,24,1500,0,0,9,False
GOOGLE,38,1132,0,0,1,False
PAYPAL,40,3500,0,3,8,False
GOOGLE,25,2400,0,0,3,False
EASYJET,82,1700,0,0,1,False
ZARA,21,1200,0,0,0,True
LEBONCOIN,23,500,0,0,2,False
GOOGLE,23,3800,0,2,5,False
GOOGLE,25,3100,0,0,0,False
ZARA,49,1700,0,0,0,False
HM,22,1100,0,0,1,False
EASYJET,26,2400,0,0,4,True
ZARA,53,2007,0,0,0,False
EASYJET,23,2100,0,1,1,False
HM,20,500,0,0,0,False
AIRFRANCE,64,3200,0,0,1,False
AIRFRANCE,31,1892,0,0,1,False
UBER,24,1900,0,0,0,False
AMAZON,34,1962,0,0,0,True
GOOGLE,29,1800,0,2,6,True
AMAZON,60,7500,0,0,0,False
AMAZON,45,937,0,0,0,True
EASYJET,25,1600,0,0,5,True
GOOGLE,20,700,0,0,2,False
EASYJET,26,2400,0,1,1,False
LEBONCOIN,23,300,0,0,2,False
PAYPAL,54,2625,0,0,0,False
AMAZON,68,5900,0,0,1,False
HM,49,2100,0,1,3,False
LEBONCOIN,44,1057,0,0,1,False
AMAZON,59,7200,0,0,1,False
GOOGLE,22,800,0,1,2,False
AIRFRANCE,71,1600,0,0,1,False
EASYJET,76,1700,0,0,1,False
ZARA,21,1700,0,0,1,False
UBER,29,2800,0,4,7,False
GOOGLE,38,1106,0,0,0,False
EASYJET,50,2078,0,0,0,False
LEBONCOIN,28,2300,0,0,0,False
AIRFRANCE,71,1000,0,0,1,False
HM,23,800,0,0,2,False
HM,40,1600,0,0,0,False
EASYJET,89,1100,0,0,0,True
HM,29,1200,0,1,2,False
AMAZON,48,1177,0,0,1,False
GOOGLE,41,1198,0,0,0,False
AIRFRANCE,61,7500,0,0,1,False
AIRFRANCE,42,2480,0,1,1,False
AMAZON,46,4600,0,0,1,False
GOOGLE,21,3200,0,0,0,False
HM,22,1000,0,0,1,False
AIRFRANCE,44,1994,0,0,0,False
AMAZON,48,3300,0,0,0,True
HM,46,1300,0,0,0,False
GOOGLE,19,3700,0,2,3,False
AIRFRANCE,88,1200,0,0,0,False
GOOGLE,19,1900,0,0,5,False
LEBONCOIN,29,1300,0,1,1,False
PAYPAL,29,1600,0,0,2,False
GOOGLE,37,2500,1,1,8,False
AMAZON,61,7100,0,0,0,False
AIRFRANCE,50,3000,0,0,0,True
AMAZON,55,3900,0,0,0,True
AMAZON,47,5600,0,0,0,False
UBER,20,1700,0,1,1,False
EASYJET,33,2743,0,0,1,False
GOOGLE,24,1100,0,1,2,False
EASYJET,28,2400,0,1,2,False
AMAZON,49,1751,0,0,0,False
LEBONCOIN,20,1600,0,1,3,False
LEBONCOIN,22,2300,0,0,2,False
GOOGLE,49,1016,0,0,1,True
AMAZON,39,938,0,0,1,True
AIRFRANCE,53,3700,0,0,0,False
ZARA,20,1300,0,1,3,False
AMAZON,40,724,0,0,1,True
AMAZON,44,750,0,0,0,False
GOOGLE,25,1900,0,2,4,False
UBER,46,2300,0,0,8,False
ZARA,47,2300,0,1,3,False
LEBONCOIN,21,1000,0,0,0,False
ZARA,73,1300,1,0,9,True
ZARA,26,2612,0,0,1,True
PAYPAL,52,2300,0,0,2,False
EASYJET,79,1100,0,0,0,False
GOOGLE,43,2203,0,0,0,False
GOOGLE,39,2279,0,0,1,False
EASYJET,36,2341,0,1,1,False
PAYPAL,61,3300,0,4,5,False
AMAZON,42,4800,0,0,1,True
AIRFRANCE,64,6000,0,0,1,False
AIRFRANCE,60,1000,0,3,3,False
LEBONCOIN,40,1700,0,1,2,False
AIRFRANCE,73,1400,0,0,0,False
HM,32,2317,0,0,0,True
AMAZON,45,1576,0,0,0,False
GOOGLE,41,3100,0,1,2,True
LEBONCOIN,45,648,0,0,1,True
PAYPAL,85,1100,0,3,8,True
LEBONCOIN,50,1200,0,3,6,True
LEBONCOIN,22,2700,0,1,2,False
AIRFRANCE,64,3500,0,0,0,False
GOOGLE,20,3000,0,0,4,False
ZARA,49,1700,0,0,2,False
AMAZON,57,6900,0,0,1,False
LEBONCOIN,24,2300,0,1,3,False
AMAZON,49,6100,0,0,0,False
HM,37,2400,0,0,2,False
AIRFRANCE,77,2400,0,2,2,False
GOOGLE,23,600,0,1,1,True
AIRFRANCE,49,2230,0,0,1,False
LEBONCOIN,22,1600,0,0,1,False
UBER,24,1700,0,1,9,True
EASYJET,29,2100,0,1,3,False
LEBONCOIN,38,2200,0,1,3,False
LEBONCOIN,44,1900,0,0,3,False
UBER,49,800,0,3,5,False
ZARA,27,1800,0,2,2,False
AMAZON,44,3600,0,0,1,False
GOOGLE,20,1000,0,0,2,False
GOOGLE,24,3600,0,2,7,False
AIRFRANCE,65,900,0,0,0,False
GOOGLE,25,1900,0,1,7,True
HM,41,2000,0,0,0,False
GOOGLE,25,1600,0,2,7,False
HM,23,400,0,0,0,True
AMAZON,69,7000,0,0,0,True
AIRFRANCE,44,5300,0,0,1,False
AMAZON,36,1858,0,0,1,False
PAYPAL,28,1900,0,0,5,True
GOOGLE,25,1400,0,0,0,False
GOOGLE,23,3700,0,0,6,True
UBER,25,2100,0,0,6,False
GOOGLE,18,2100,0,1,9,True
GOOGLE,52,2324,0,0,0,False
GOOGLE,27,2100,0,0,6,True
GOOGLE,40,1065,0,0,1,False
AIRFRANCE,81,1500,0,0,1,False
GOOGLE,20,1100,0,0,1,False
AMAZON,44,6500,0,0,0,False
UBER,24,1800,0,0,8,False
ZARA,36,2300,0,0,1,False
AIRFRANCE,39,1749,0,0,1,False
HM,46,2508,0,0,0,True
PAYPAL,71,1500,0,1,1,False
GOOGLE,27,2300,0,0,1,False
LEBONCOIN,46,746,0,0,1,False
GOOGLE,21,800,0,0,0,False
UBER,22,2200,0,1,9,True
HM,26,2300,0,1,2,True
ZARA,34,2200,0,0,3,True
LEBONCOIN,50,951,0,0,1,True
AIRFRANCE,55,6700,0,0,0,False
ZARA,33,1300,0,0,0,False
GOOGLE,27,2800,0,2,8,True
AIRFRANCE,65,5300,0,0,0,False
GOOGLE,42,615,0,0,1,True
AMAZON,51,7100,0,0,0,True
ZARA,35,1300,0,0,3,False
AMAZON,46,1072,0,0,0,False
LEBONCOIN,39,765,0,0,1,False
ZARA,44,1400,0,0,2,False
AIRFRANCE,59,6700,0,0,0,False
HM,46,1800,0,1,3,False
AMAZON,40,2400,0,0,0,False
GOOGLE,18,2500,0,1,3,True
AIRFRANCE,27,1733,0,1,1,False
UBER,50,2645,0,1,1,False
ZARA,24,2000,0,0,0,True
EASYJET,51,2186,0,1,1,False
EASYJET,64,1100,0,0,0,False
LEBONCOIN,43,953,0,0,0,False
GOOGLE,44,1097,0,0,0,False
LEBONCOIN,51,857,0,0,0,False
EASYJET,70,1400,0,0,0,False
GOOGLE,19,3500,0,1,7,False
ZARA,29,2400,0,0,1,False
LEBONCOIN,86,1800,0,1,1,False
AMAZON,59,3200,0,0,5,True
EASYJET,25,1800,0,0,9,False
AIRFRANCE,69,1700,0,0,1,False
AIRFRANCE,48,4800,0,0,1,False
LEBONCOIN,39,2694,0,0,0,False
GOOGLE,18,900,0,0,1,False
AIRFRANCE,67,3700,0,0,1,True
AIRFRANCE,56,3200,1,2,4,False
AIRFRANCE,33,3000,0,1,8,False
EASYJET,26,1400,0,1,6,False
GOOGLE,23,2500,0,1,8,False
AIRFRANCE,52,7300,0,0,0,False
AMAZON,65,4400,0,0,1,True
GOOGLE,21,1000,0,0,2,False
AMAZON,63,3000,0,0,1,False
AMAZON,42,6300,0,0,0,False
LEBONCOIN,43,2100,0,0,2,True
GOOGLE,31,1589,0,1,1,False
AIRFRANCE,46,4800,0,0,1,False
LEBONCOIN,20,900,0,1,2,False
AMAZON,50,5100,0,0,1,False
GOOGLE,18,3900,0,0,7,True
HM,33,1664,0,0,0,True
GOOGLE,29,2600,0,2,4,True
EASYJET,79,1200,0,0,1,False
AMAZON,40,816,0,0,0,False
GOOGLE,28,1600,0,1,9,False
GOOGLE,45,1500,1,3,24,False
GOOGLE,39,758,0,0,1,False
LEBONCOIN,20,2600,0,1,2,True
ZARA,36,1400,0,1,1,False
AMAZON,45,1143,0,0,0,False
GOOGLE,26,3900,0,0,5,True
AMAZON,67,6600,0,0,0,False
LEBONCOIN,24,600,0,1,1,False
LEBONCOIN,23,1100,0,1,1,True
GOOGLE,28,2200,0,0,6,True
GOOGLE,22,1000,0,1,1,False
LEBONCOIN,51,2000,0,0,5,True
GOOGLE,20,1800,0,2,8,False
UBER,43,1500,0,0,0,True
EASYJET,79,1300,0,0,0,False
GOOGLE,18,3300,0,1,7,False
LEBONCOIN,21,600,0,0,0,False
GOOGLE,29,1100,0,0,1,False
LEBONCOIN,43,514,0,0,1,False
AMAZON,50,1073,0,0,0,False
GOOGLE,49,986,0,0,1,False
EASYJET,29,2200,0,0,4,False
GOOGLE,19,1400,0,2,2,False
PAYPAL,24,2200,0,0,1,False
GOOGLE,19,1000,0,1,2,False
GOOGLE,27,2300,0,2,9,False
GOOGLE,23,2200,0,1,3,False
GOOGLE,23,2100,0,1,9,False
ZARA,52,2175,0,0,0,False
EASYJET,82,1000,0,0,1,False
GOOGLE,29,2000,0,1,9,True
AMAZON,64,3800,0,0,0,False
ZARA,34,2400,0,1,3,False
EASYJET,69,1000,0,0,1,False
LEBONCOIN,28,2300,0,1,5,False
EASYJET,64,1100,0,0,1,True
ZARA,20,1600,0,0,0,False
AIRFRANCE,52,6100,0,0,0,True
AIRFRANCE,77,1700,0,0,1,True
UBER,22,2300,0,0,0,False
GOOGLE,39,577,0,0,0,True
EASYJET,82,1100,0,0,1,False
EASYJET,87,1100,0,0,1,False
EASYJET,70,1100,0,0,1,True
AMAZON,40,1600,0,2,4,True
AMAZON,43,508,0,0,0,False
EASYJET,22,1400,0,0,5,False
UBER,29,2300,0,0,0,False
HM,42,2200,0,1,2,False
AMAZON,48,1008,0,0,1,False
EASYJET,66,1000,0,0,1,False
LEBONCOIN,40,855,0,0,0,True
GOOGLE,24,3100,0,2,2,False
HM,19,1000,0,0,0,False
HM,37,2767,0,0,0,False
AMAZON,63,4600,0,0,0,False
AIRFRANCE,83,1600,0,0,1,False
EASYJET,27,1800,0,0,4,False
GOOGLE,19,2100,0,1,1,True
AMAZON,41,766,0,0,1,False
LEBONCOIN,49,1600,0,0,2,False
LEBONCOIN,25,2200,0,1,6,True
EASYJET,78,700,0,0,1,False
AMAZON,53,5000,0,0,1,False
AIRFRANCE,60,4700,0,0,0,False
HM,29,1800,0,0,3,False
AIRFRANCE,46,3900,0,0,0,False
GOOGLE,42,1967,0,0,0,False
GOOGLE,18,400,0,0,2,False
LEBONCOIN,61,3000,0,0,2,False
LEBONCOIN,28,1400,0,0,9,False
AIRFRANCE,85,1200,0,0,1,False
EASYJET,87,1600,0,0,0,False
EASYJET,78,1000,0,0,1,False
AMAZON,31,2031,0,1,1,False
GOOGLE,27,3300,0,1,7,False
LEBONCOIN,22,2000,0,0,0,True
LEBONCOIN,45,500,0,0,1,False
AIRFRANCE,43,2000,0,0,0,False
EASYJET,89,700,0,0,0,False
AMAZON,44,985,0,0,0,True
LEBONCOIN,48,686,0,0,1,True
GOOGLE,28,1400,0,0,6,False
LEBONCOIN,53,1725,0,0,1,False
GOOGLE,22,1900,0,0,2,True
HM,36,2047,0,0,0,True
GOOGLE,46,1126,0,0,1,False
EASYJET,25,1700,0,0,0,True
AIRFRANCE,64,3000,0,1,2,False
LEBONCOIN,23,1900,0,0,9,False
LEBONCOIN,46,538,0,0,0,True
LEBONCOIN,66,2800,0,4,9,False
AMAZON,51,836,0,0,1,False
UBER,27,2100,0,1,1,False
EASYJET,75,1300,0,0,1,False
UBER,23,2400,0,0,3,False
HM,19,800,0,0,0,False
EASYJET,69,1000,0,0,1,False
EASYJET,71,700,0,0,0,False
LEBONCOIN,24,2100,0,0,1,False
GOOGLE,22,2400,0,1,9,False
GOOGLE,28,2500,0,1,3,True
AMAZON,48,2354,0,1,1,False
GOOGLE,22,1900,0,1,4,False
LEBONCOIN,64,2100,0,3,9,False
LEBONCOIN,44,1700,0,1,3,True
GOOGLE,29,1600,0,0,5,False
HM,48,2300,0,0,0,False
LEBONCOIN,47,1800,0,0,2,False
LEBONCOIN,24,900,0,1,2,False
GOOGLE,44,989,0,0,1,False
HM,45,2200,0,0,1,False
GOOGLE,22,1500,0,0,7,False
GOOGLE,18,700,0,0,2,True
LEBONCOIN,18,800,0,0,2,True
ZARA,29,1800,0,1,3,False
AIRFRANCE,73,900,0,0,0,False
AMAZON,27,3300,0,2,2,False
AIRFRANCE,52,4500,0,0,1,True
ZARA,43,1200,0,0,0,False
HM,44,1800,0,0,2,True
EASYJET,79,800,0,0,0,True
HM,40,2100,0,1,3,False
AMAZON,44,1107,0,0,1,False
GOOGLE,24,2100,0,0,1,True
HM,20,800,0,0,0,False
GOOGLE,43,1133,0,0,0,False
UBER,38,1200,0,1,6,False
LEBONCOIN,38,787,0,0,0,True
AIRFRANCE,50,2502,0,1,1,False
GOOGLE,53,1904,0,0,0,False
AIRFRANCE,46,700,0,3,3,False
LEBONCOIN,18,300,0,0,1,False
PAYPAL,42,1732,0,0,1,True
HM,44,2100,0,1,2,False
ZARA,45,1400,0,0,1,False
AMAZON,60,1900,0,1,1,False
AMAZON,38,1073,0,0,0,False
LEBONCOIN,35,900,0,3,9,False
EASYJET,65,1200,0,0,0,False
AMAZON,51,648,0,0,0,False
EASYJET,83,1500,0,0,0,False
GOOGLE,51,574,0,0,1,True
PAYPAL,25,2000,0,1,4,False
AIRFRANCE,62,4400,0,0,1,False
AIRFRANCE,75,700,0,0,1,True
GOOGLE,26,2200,0,0,7,False
GOOGLE,26,2300,0,2,2,True
GOOGLE,20,2200,0,0,0,False
LEBONCOIN,22,600,0,1,2,False
ZARA,47,2100,0,0,0,False
PAYPAL,25,1700,0,0,2,True
GOOGLE,28,3800,0,1,6,False
UBER,19,2400,0,3,9,False
LEBONCOIN,22,1000,0,1,1,True
GOOGLE,49,1067,0,0,0,False
AMAZON,43,791,0,0,0,False
LEBONCOIN,29,1500,0,1,7,False
HM,25,2056,0,0,0,True
GOOGLE,18,300,0,1,1,True
AMAZON,45,568,0,0,1,False
LEBONCOIN,38,959,0,0,1,False
HM,20,700,0,1,2,False
GOOGLE,24,1700,0,1,6,False
GOOGLE,32,2600,1,3,10,False
GOOGLE,47,1070,0,0,1,True
HM,20,400,0,0,1,True
EASYJET,63,800,0,0,0,False
GOOGLE,19,1100,0,1,1,True
LEBONCOIN,23,2000,0,0,3,False
UBER,27,1800,0,0,8,True
ZARA,20,1300,0,1,1,False
AMAZON,50,1100,0,0,1,False
HM,44,2500,0,0,3,False
GOOGLE,22,3400,0,1,5,False
AMAZON,38,873,0,0,0,False
AMAZON,60,2700,0,0,1,True
ZARA,47,2454,0,1,1,False
EASYJET,27,1936,0,0,1,True
GOOGLE,22,1800,0,0,4,False
AMAZON,28,2400,0,0,3,False
AIRFRANCE,40,3200,0,0,1,False
LEBONCOIN,43,673,0,0,0,True
AMAZON,50,881,0,0,1,True
ZARA,42,1700,0,0,1,True
GOOGLE,22,1900,0,1,7,False
LEBONCOIN,20,400,0,1,1,False
EASYJET,27,1800,0,1,5,False
HM,32,1800,0,0,0,False
PAYPAL,39,2375,0,0,0,False
GOOGLE,20,600,0,0,0,False
GOOGLE,79,800,1,2,23,False
GOOGLE,23,2900,0,1,2,False
AIRFRANCE,76,1000,0,0,0,True
AMAZON,49,4000,0,0,1,True
LEBONCOIN,28,2500,0,4,8,False
AIRFRANCE,40,3000,0,0,0,False
GOOGLE,20,500,0,0,0,False
LEBONCOIN,20,1500,0,1,3,False
HM,41,2000,0,0,2,False
AMAZON,42,830,0,0,1,True
UBER,28,2100,0,1,5,False
AMAZON,43,659,0,0,0,False
LEBONCOIN,22,800,0,0,0,False
EASYJET,79,1400,0,0,0,True
HM,23,700,0,0,2,True
UBER,29,1841,0,1,1,False
LEBONCOIN,25,2100,0,0,3,False
LEBONCOIN,51,769,0,0,1,False
UBER,62,1700,1,0,3,False
LEBONCOIN,87,2900,0,1,2,False
HM,20,1000,0,0,1,False
ZARA,35,2185,0,1,1,False
LEBONCOIN,28,1700,0,0,0,False
UBER,72,2800,0,2,7,False
LEBONCOIN,39,880,0,0,1,False
LEBONCOIN,51,765,0,0,1,False
LEBONCOIN,18,700,0,0,1,True
HM,18,800,0,1,2,False
LEBONCOIN,41,2600,0,0,1,False
AIRFRANCE,54,2300,0,1,9,True
LEBONCOIN,24,800,0,0,0,False
UBER,64,2300,0,0,8,False
AIRFRANCE,67,2200,0,2,2,False
EASYJET,73,1600,0,0,1,False
UBER,29,1600,0,0,2,False
AIRFRANCE,71,800,0,0,0,False
HM,49,2678,0,1,1,False
AMAZON,69,1400,1,0,7,False
EASYJET,78,900,0,0,0,False
GOOGLE,27,1400,0,1,9,False
AIRFRANCE,43,1600,0,1,1,False
PAYPAL,24,2900,0,4,9,False
GOOGLE,19,1400,0,2,3,False
UBER,24,1600,0,1,4,True
UBER,25,2165,0,1,1,False
AIRFRANCE,51,1560,0,0,0,False
EASYJET,78,800,0,0,0,False
GOOGLE,22,3100,0,2,8,True
UBER,86,3000,1,1,4,False
PAYPAL,23,2000,0,0,6,True
UBER,27,2094,0,0,0,False
GOOGLE,21,300,0,1,1,False
AMAZON,41,1045,0,0,0,False
GOOGLE,21,3400,0,2,8,True
HM,37,1521,0,0,0,False
AIRFRANCE,81,1200,0,0,0,True
GOOGLE,24,2100,0,2,3,True
GOOGLE,44,1032,0,0,1,False
PAYPAL,22,2300,0,1,2,True
ZARA,32,1100,0,0,0,False
GOOGLE,26,2753,0,0,0,True
LEBONCOIN,40,1500,0,0,0,False
EASYJET,82,1300,0,0,0,False
AIRFRANCE,64,900,0,0,0,False
GOOGLE,26,2400,0,1,4,True
GOOGLE,22,2500,0,1,8,False
ZARA,27,2400,0,1,1,True
GOOGLE,49,906,0,0,1,False
AMAZON,64,3300,0,0,1,False
AMAZON,48,3500,0,0,0,True
GOOGLE,20,2700,0,1,2,False
PAYPAL,24,2100,0,0,4,True
GOOGLE,22,2700,0,2,2,True
ZARA,35,3300,0,0,2,False
AIRFRANCE,50,7200,0,0,0,False
EASYJET,25,2300,0,0,7,True
GOOGLE,18,3100,0,0,9,False
EASYJET,78,1600,0,0,1,False
LEBONCOIN,20,1300,0,0,0,False
LEBONCOIN,88,3400,0,3,3,False
LEBONCOIN,33,1536,0,0,0,True
AMAZON,45,1060,0,0,1,True
EASYJET,85,1500,0,0,1,False
GOOGLE,28,3500,0,1,4,False
LEBONCOIN,19,1100,0,1,1,False
HM,23,300,0,0,0,False
LEBONCOIN,25,1544,0,0,1,False
HM,24,700,0,0,0,False
AIRFRANCE,62,4100,0,0,0,True
AIRFRANCE,72,800,0,0,1,True
AIRFRANCE,47,7400,0,0,1,False
GOOGLE,20,3100,0,1,5,True
LEBONCOIN,29,2500,0,0,1,False
AMAZON,89,2500,0,1,8,False
AIRFRANCE,63,3600,0,0,0,False
AIRFRANCE,61,800,0,0,1,False
AMAZON,40,4600,0,0,1,False
PAYPAL,25,2400,0,0,3,False
GOOGLE,23,400,0,1,2,False
AIRFRANCE,52,1950,0,1,1,False
AIRFRANCE,71,1000,0,0,0,False
GOOGLE,21,3800,0,1,7,False
GOOGLE,31,3200,1,5,9,False
LEBONCOIN,41,1300,0,0,2,False
EASYJET,29,1800,0,1,6,False
AMAZON,43,3200,0,0,0,False
GOOGLE,26,2000,0,0,7,True
LEBONCOIN,23,1200,0,0,1,False
LEBONCOIN,44,1500,0,1,1,False
ZARA,43,1800,0,0,2,True
GOOGLE,41,821,0,0,1,False
HM,19,700,0,0,1,True
LEBONCOIN,27,2400,0,0,6,False
UBER,26,2000,0,0,5,False
AMAZON,50,1092,0,0,1,True
AIRFRANCE,67,1000,0,0,1,False
ZARA,22,2100,0,0,0,False
GOOGLE,41,3200,0,4,9,False
HM,20,1000,0,0,0,True
EASYJET,22,2300,0,0,0,True
AMAZON,52,4800,0,0,0,False
GOOGLE,19,1700,0,1,1,False
EASYJET,28,1600,0,0,5,False
AMAZON,47,979,0,0,1,False
PAYPAL,24,1600,0,0,1,False
LEBONCOIN,41,748,0,0,0,False
UBER,29,2000,0,0,0,True
GOOGLE,27,2800,0,0,1,False
UBER,25,1300,0,4,7,True
AMAZON,42,6400,0,0,1,True
LEBONCOIN,31,2500,0,0,0,True
ZARA,35,1700,0,0,0,True
AIRFRANCE,50,4100,0,0,0,True
GOOGLE,49,684,0,0,0,False
GOOGLE,87,2700,1,3,25,True
ZARA,46,2204,0,0,0,False
GOOGLE,27,2900,0,0,0,False
GOOGLE,47,1093,0,0,1,False
AMAZON,57,3800,0,0,1,False
HM,18,400,0,0,2,False
GOOGLE,30,2400,0,2,8,False
AMAZON,31,1888,0,0,0,False
AIRFRANCE,59,3300,0,3,8,False
GOOGLE,25,1500,0,0,0,False
AMAZON,36,1700,0,4,8,False
EASYJET,23,1800,0,1,9,True
LEBONCOIN,36,1300,0,1,4,True
AIRFRANCE,78,900,0,0,0,False
AIRFRANCE,53,5900,0,0,1,False
AMAZON,34,2743,0,1,1,False
GOOGLE,23,1600,0,2,7,False
GOOGLE,24,3300,0,0,0,False
GOOGLE,26,1902,0,0,0,False
ZARA,37,1900,0,0,1,False
EASYJET,25,2402,0,0,0,False
LEBONCOIN,50,1095,0,0,0,True
LEBONCOIN,47,580,0,0,0,False
LEBONCOIN,34,1500,0,0,0,False
AMAZON,41,1085,0,0,0,False
GOOGLE,24,300,0,0,0,True
GOOGLE,26,3800,0,2,2,False
GOOGLE,24,1700,0,1,6,False
LEBONCOIN,26,1300,0,0,3,False
AMAZON,44,965,0,0,0,False
HM,19,500,0,0,2,False
GOOGLE,29,2800,0,0,6,False
EASYJET,29,2300,0,0,8,False
